category,query_id,video_id,timestamp,frame_idx,detection_id,track_id,full_query,automatic_anchor,detector_prompt,detector_score,detector_bbox,sam_bbox,sam_mask_area,siglip_bbox_score,siglip_masked_score,expected_color,color_score,center_x_norm,center_y_norm,speed,context_png,bbox_crop_png,sam_mask_png,masked_crop_png,combined_debug_png
test_new_architecture_state,q013,video_02,71.004,2128,1,4,a car trunk is open,a car trunk,a car trunk,0.647834062576294,"1556.7,28.1,1637.2,109.2","1560.0,33.0,1632.0,106.0",4350,0.05870494246482849,0.06249912455677986,,,0.831745974222819,0.06352433716809308,0.03858655617522786,outputs/frame_checks/test_new_architecture_state/q013/q013_t0071.00_det01_context.png,outputs/frame_checks/test_new_architecture_state/q013/q013_t0071.00_det01_bbox_crop.png,outputs/frame_checks/test_new_architecture_state/q013/q013_t0071.00_det01_sam_mask.png,outputs/frame_checks/test_new_architecture_state/q013/q013_t0071.00_det01_masked_crop.png,outputs/frame_checks/test_new_architecture_state/q013/q013_t0071.00_det01_debug.png
test_new_architecture_state,q015,video_02,71.004,2128,1,1,two groups of people are standing on the sidewalk,two groups of people on the sidewalk,two groups of people on the sidewalk,0.818763017654419,"304.9,465.9,495.5,626.6","322.0,479.0,484.0,622.0",7323,0.12360227853059769,0.09610775113105774,,,0.20843962828318277,0.5058193771927445,0.002073916657280866,outputs/frame_checks/test_new_architecture_state/q015/q015_t0071.00_det01_context.png,outputs/frame_checks/test_new_architecture_state/q015/q015_t0071.00_det01_bbox_crop.png,outputs/frame_checks/test_new_architecture_state/q015/q015_t0071.00_det01_sam_mask.png,outputs/frame_checks/test_new_architecture_state/q015/q015_t0071.00_det01_masked_crop.png,outputs/frame_checks/test_new_architecture_state/q015/q015_t0071.00_det01_debug.png
test_new_architecture_state,q013,video_02,71.505,2143,1,4,a car trunk is open,a car trunk,a car trunk,0.6615509390830994,"1544.6,51.8,1628.7,136.8","1546.0,58.0,1624.0,135.0",5058,0.04988989606499672,0.05647560954093933,,,0.8263863563537598,0.0873023686585603,0.04870046507707283,outputs/frame_checks/test_new_architecture_state/q013/q013_t0071.50_det01_context.png,outputs/frame_checks/test_new_architecture_state/q013/q013_t0071.50_det01_bbox_crop.png,outputs/frame_checks/test_new_architecture_state/q013/q013_t0071.50_det01_sam_mask.png,outputs/frame_checks/test_new_architecture_state/q013/q013_t0071.50_det01_masked_crop.png,outputs/frame_checks/test_new_architecture_state/q013/q013_t0071.50_det01_debug.png
test_new_architecture_state,q013,video_02,76.009,2278,1,4,a car trunk is open,a car trunk,a car trunk,0.57118159532547,"1058.4,327.5,1286.6,476.8","1064.0,336.0,1283.0,470.0",18262,0.05555669963359833,0.06395256519317627,,,0.6106892267862956,0.3723798398618345,0.1044406098822519,outputs/frame_checks/test_new_architecture_state/q013/q013_t0076.01_det01_context.png,outputs/frame_checks/test_new_architecture_state/q013/q013_t0076.01_det01_bbox_crop.png,outputs/frame_checks/test_new_architecture_state/q013/q013_t0076.01_det01_sam_mask.png,outputs/frame_checks/test_new_architecture_state/q013/q013_t0076.01_det01_masked_crop.png,outputs/frame_checks/test_new_architecture_state/q013/q013_t0076.01_det01_debug.png
test_new_architecture_state,q013,video_02,83.483,2502,1,4,a car trunk is open,a car trunk,a car trunk,0.4871561527252197,"710.8,508.3,977.4,718.4","718.0,518.0,973.0,710.0",29241,0.09848111867904663,0.10203742980957031,,,0.4396467844645182,0.5679441098813658,0.0009849040985298841,outputs/frame_checks/test_new_architecture_state/q013/q013_t0083.48_det01_context.png,outputs/frame_checks/test_new_architecture_state/q013/q013_t0083.48_det01_bbox_crop.png,outputs/frame_checks/test_new_architecture_state/q013/q013_t0083.48_det01_sam_mask.png,outputs/frame_checks/test_new_architecture_state/q013/q013_t0083.48_det01_masked_crop.png,outputs/frame_checks/test_new_architecture_state/q013/q013_t0083.48_det01_debug.png
test_new_architecture_state,q013,video_02,83.984,2517,1,4,a car trunk is open,a car trunk,a car trunk,0.4031918942928314,"710.5,509.4,976.5,719.5","718.0,518.0,973.0,711.0",30061,0.10409940779209137,0.11389496177434921,,,0.4393172740936279,0.5689611505579065,0.0021360396521586797,outputs/frame_checks/test_new_architecture_state/q013/q013_t0083.98_det01_context.png,outputs/frame_checks/test_new_architecture_state/q013/q013_t0083.98_det01_bbox_crop.png,outputs/frame_checks/test_new_architecture_state/q013/q013_t0083.98_det01_sam_mask.png,outputs/frame_checks/test_new_architecture_state/q013/q013_t0083.98_det01_masked_crop.png,outputs/frame_checks/test_new_architecture_state/q013/q013_t0083.98_det01_debug.png
test_new_architecture_state,q013,video_02,85.986,2577,1,4,a car trunk is open,a car trunk,a car trunk,0.47153958678245544,"710.0,511.0,977.5,718.2","718.0,518.0,972.0,710.0",28355,0.09639538079500198,0.12424832582473755,,,0.4394602616628011,0.5690775412100333,0.0020766635083686825,outputs/frame_checks/test_new_architecture_state/q013/q013_t0085.99_det01_context.png,outputs/frame_checks/test_new_architecture_state/q013/q013_t0085.99_det01_bbox_crop.png,outputs/frame_checks/test_new_architecture_state/q013/q013_t0085.99_det01_sam_mask.png,outputs/frame_checks/test_new_architecture_state/q013/q013_t0085.99_det01_masked_crop.png,outputs/frame_checks/test_new_architecture_state/q013/q013_t0085.99_det01_debug.png
test_new_architecture_state,q013,video_02,133.000,3986,1,4,a car trunk is open,a car trunk,a car trunk,0.41960883140563965,"709.8,510.1,980.8,718.2","718.0,494.0,976.0,710.0",30745,0.13694801926612854,0.14772599935531616,,,0.44027965863545737,0.5686507754855685,0.004018821786652897,outputs/frame_checks/test_new_architecture_state/q013/q013_t0133.00_det01_context.png,outputs/frame_checks/test_new_architecture_state/q013/q013_t0133.00_det01_bbox_crop.png,outputs/frame_checks/test_new_architecture_state/q013/q013_t0133.00_det01_sam_mask.png,outputs/frame_checks/test_new_architecture_state/q013/q013_t0133.00_det01_masked_crop.png,outputs/frame_checks/test_new_architecture_state/q013/q013_t0133.00_det01_debug.png
test_new_architecture_state,q013,video_02,134.001,4016,1,4,a car trunk is open,a car trunk,a car trunk,0.4213389754295349,"709.6,495.5,979.6,717.6","718.0,486.0,975.0,710.0",30854,0.1467563807964325,0.15011188387870789,,,0.4398933410644531,0.5616088584617333,0.00046710919199439174,outputs/frame_checks/test_new_architecture_state/q013/q013_t0134.00_det01_context.png,outputs/frame_checks/test_new_architecture_state/q013/q013_t0134.00_det01_bbox_crop.png,outputs/frame_checks/test_new_architecture_state/q013/q013_t0134.00_det01_sam_mask.png,outputs/frame_checks/test_new_architecture_state/q013/q013_t0134.00_det01_masked_crop.png,outputs/frame_checks/test_new_architecture_state/q013/q013_t0134.00_det01_debug.png
test_new_architecture_state,q013,video_02,134.501,4031,1,4,a car trunk is open,a car trunk,a car trunk,0.3700741231441498,"867.6,477.6,969.0,549.3","874.0,486.0,963.0,545.0",3738,0.13742753863334656,0.07542601972818375,,,0.4782604694366455,0.4754219761601201,0.18849341054846738,outputs/frame_checks/test_new_architecture_state/q013/q013_t0134.50_det01_context.png,outputs/frame_checks/test_new_architecture_state/q013/q013_t0134.50_det01_bbox_crop.png,outputs/frame_checks/test_new_architecture_state/q013/q013_t0134.50_det01_sam_mask.png,outputs/frame_checks/test_new_architecture_state/q013/q013_t0134.50_det01_masked_crop.png,outputs/frame_checks/test_new_architecture_state/q013/q013_t0134.50_det01_debug.png
test_new_architecture_state,q013,video_02,136.503,4091,1,4,a car trunk is open,a car trunk,a car trunk,0.44267088174819946,"709.5,507.6,980.7,717.8","718.0,527.0,975.0,710.0",27778,0.13030682504177094,0.06767889857292175,,,0.44014678001403806,0.5673189940275969,0.0005993591011458555,outputs/frame_checks/test_new_architecture_state/q013/q013_t0136.50_det01_context.png,outputs/frame_checks/test_new_architecture_state/q013/q013_t0136.50_det01_bbox_crop.png,outputs/frame_checks/test_new_architecture_state/q013/q013_t0136.50_det01_sam_mask.png,outputs/frame_checks/test_new_architecture_state/q013/q013_t0136.50_det01_masked_crop.png,outputs/frame_checks/test_new_architecture_state/q013/q013_t0136.50_det01_debug.png
test_new_architecture_state,q013,video_02,138.505,4151,1,4,a car trunk is open,a car trunk,a car trunk,0.661913275718689,"708.5,502.1,980.6,717.8","718.0,505.0,976.0,711.0",29952,0.12103680521249771,0.09287696331739426,,,0.4398765563964844,0.56477375736943,0.010872927905409358,outputs/frame_checks/test_new_architecture_state/q013/q013_t0138.51_det01_context.png,outputs/frame_checks/test_new_architecture_state/q013/q013_t0138.51_det01_bbox_crop.png,outputs/frame_checks/test_new_architecture_state/q013/q013_t0138.51_det01_sam_mask.png,outputs/frame_checks/test_new_architecture_state/q013/q013_t0138.51_det01_masked_crop.png,outputs/frame_checks/test_new_architecture_state/q013/q013_t0138.51_det01_debug.png
test_new_architecture_state,q013,video_02,139.006,4166,1,4,a car trunk is open,a car trunk,a car trunk,0.6971597075462341,"708.3,504.9,975.9,718.4","718.0,511.0,977.0,710.0",29310,0.0940355509519577,0.07785405218601227,,,0.4385793685913086,0.5663291648582176,0.004046626728689141,outputs/frame_checks/test_new_architecture_state/q013/q013_t0139.01_det01_context.png,outputs/frame_checks/test_new_architecture_state/q013/q013_t0139.01_det01_bbox_crop.png,outputs/frame_checks/test_new_architecture_state/q013/q013_t0139.01_det01_sam_mask.png,outputs/frame_checks/test_new_architecture_state/q013/q013_t0139.01_det01_masked_crop.png,outputs/frame_checks/test_new_architecture_state/q013/q013_t0139.01_det01_debug.png
test_new_architecture_state,q024,video_03,0.000,0,1,1,no one is on the stairs,person on the stairs,person on the stairs,0.37274399399757385,"315.9,288.8,346.6,351.2","322.0,291.0,344.0,351.0",1004,0.12749210000038147,0.08350783586502075,,,0.2588088154792786,0.4444926579793294,,outputs/frame_checks/test_new_architecture_state/q024/q024_t0000.00_det01_context.png,outputs/frame_checks/test_new_architecture_state/q024/q024_t0000.00_det01_bbox_crop.png,outputs/frame_checks/test_new_architecture_state/q024/q024_t0000.00_det01_sam_mask.png,outputs/frame_checks/test_new_architecture_state/q024/q024_t0000.00_det01_masked_crop.png,outputs/frame_checks/test_new_architecture_state/q024/q024_t0000.00_det01_debug.png
test_new_architecture_state,q023,video_03,0.500,12,1,1,a red bicycle is parked near the stairs,a red bicycle near the stairs,a red bicycle near the stairs,0.28465190529823303,"464.8,243.1,546.7,275.0","461.0,249.0,549.0,272.0",1302,0.04993484541773796,0.02525566890835762,red,0.5184331797235023,0.39512320756912234,0.35975443522135414,,outputs/frame_checks/test_new_architecture_state/q023/q023_t0000.50_det01_context.png,outputs/frame_checks/test_new_architecture_state/q023/q023_t0000.50_det01_bbox_crop.png,outputs/frame_checks/test_new_architecture_state/q023/q023_t0000.50_det01_sam_mask.png,outputs/frame_checks/test_new_architecture_state/q023/q023_t0000.50_det01_masked_crop.png,outputs/frame_checks/test_new_architecture_state/q023/q023_t0000.50_det01_debug.png
test_new_architecture_state,q024,video_03,0.500,12,1,1,no one is on the stairs,person on the stairs,person on the stairs,0.3663896322250366,"355.6,247.2,382.6,309.1","361.0,253.0,382.0,311.0",847,0.13170653581619263,0.08490965515375137,,,0.28836315870285034,0.3863139046563043,0.13040141800553948,outputs/frame_checks/test_new_architecture_state/q024/q024_t0000.50_det01_context.png,outputs/frame_checks/test_new_architecture_state/q024/q024_t0000.50_det01_bbox_crop.png,outputs/frame_checks/test_new_architecture_state/q024/q024_t0000.50_det01_sam_mask.png,outputs/frame_checks/test_new_architecture_state/q024/q024_t0000.50_det01_masked_crop.png,outputs/frame_checks/test_new_architecture_state/q024/q024_t0000.50_det01_debug.png
test_new_architecture_state,q023,video_03,1.001,24,1,1,a red bicycle is parked near the stairs,a red bicycle near the stairs,a red bicycle near the stairs,0.46265414357185364,"444.6,248.3,481.3,303.9","447.0,251.0,479.0,302.0",1095,0.03929068520665169,-0.0624435618519783,red,0.32146118721461187,0.36167564392089846,0.38349688847859703,0.08196683954795798,outputs/frame_checks/test_new_architecture_state/q023/q023_t0001.00_det01_context.png,outputs/frame_checks/test_new_architecture_state/q023/q023_t0001.00_det01_bbox_crop.png,outputs/frame_checks/test_new_architecture_state/q023/q023_t0001.00_det01_sam_mask.png,outputs/frame_checks/test_new_architecture_state/q023/q023_t0001.00_det01_masked_crop.png,outputs/frame_checks/test_new_architecture_state/q023/q023_t0001.00_det01_debug.png
test_new_architecture_state,q024,video_03,1.501,36,1,1,no one is on the stairs,person on the stairs,person on the stairs,0.3935278356075287,"391.1,248.1,420.9,310.6","396.0,252.0,420.0,310.0",969,0.11372748017311096,0.09156620502471924,,,0.31717894077301023,0.38800388971964517,0.0461689870079063,outputs/frame_checks/test_new_architecture_state/q024/q024_t0001.50_det01_context.png,outputs/frame_checks/test_new_architecture_state/q024/q024_t0001.50_det01_bbox_crop.png,outputs/frame_checks/test_new_architecture_state/q024/q024_t0001.50_det01_sam_mask.png,outputs/frame_checks/test_new_architecture_state/q024/q024_t0001.50_det01_masked_crop.png,outputs/frame_checks/test_new_architecture_state/q024/q024_t0001.50_det01_debug.png
test_new_architecture_state,q024,video_03,4.003,96,1,1,no one is on the stairs,person on the stairs,person on the stairs,0.4213648736476898,"397.4,272.1,424.7,334.2","402.0,275.0,422.0,335.0",897,0.10961423814296722,0.08388396352529526,,,0.32110748291015623,0.4210886425442166,0.12790426837545002,outputs/frame_checks/test_new_architecture_state/q024/q024_t0004.00_det01_context.png,outputs/frame_checks/test_new_architecture_state/q024/q024_t0004.00_det01_bbox_crop.png,outputs/frame_checks/test_new_architecture_state/q024/q024_t0004.00_det01_sam_mask.png,outputs/frame_checks/test_new_architecture_state/q024/q024_t0004.00_det01_masked_crop.png,outputs/frame_checks/test_new_architecture_state/q024/q024_t0004.00_det01_debug.png
test_new_architecture_state,q024,video_03,5.004,120,1,1,no one is on the stairs,person on the stairs,person on the stairs,0.39980050921440125,"388.8,274.9,416.8,338.6","392.0,277.0,420.0,343.0",1275,0.12905797362327576,0.06757915019989014,,,0.31469547748565674,0.4260294172498915,0.005279014967651727,outputs/frame_checks/test_new_architecture_state/q024/q024_t0005.00_det01_context.png,outputs/frame_checks/test_new_architecture_state/q024/q024_t0005.00_det01_bbox_crop.png,outputs/frame_checks/test_new_architecture_state/q024/q024_t0005.00_det01_sam_mask.png,outputs/frame_checks/test_new_architecture_state/q024/q024_t0005.00_det01_masked_crop.png,outputs/frame_checks/test_new_architecture_state/q024/q024_t0005.00_det01_debug.png
test_new_architecture_state,q024,video_03,5.505,132,1,1,no one is on the stairs,person on the stairs,person on the stairs,0.4377419352531433,"383.7,281.9,409.5,343.9","387.0,286.0,409.0,345.0",896,0.13050128519535065,0.09509753435850143,,,0.3098427653312683,0.4345330132378472,0.019565301934718594,outputs/frame_checks/test_new_architecture_state/q024/q024_t0005.50_det01_context.png,outputs/frame_checks/test_new_architecture_state/q024/q024_t0005.50_det01_bbox_crop.png,outputs/frame_checks/test_new_architecture_state/q024/q024_t0005.50_det01_sam_mask.png,outputs/frame_checks/test_new_architecture_state/q024/q024_t0005.50_det01_masked_crop.png,outputs/frame_checks/test_new_architecture_state/q024/q024_t0005.50_det01_debug.png
test_new_architecture_state,q024,video_03,9.008,216,1,1,no one is on the stairs,person on the stairs,person on the stairs,0.41221603751182556,"336.3,305.4,365.9,372.1","341.0,313.0,364.0,371.0",975,0.11875055730342865,0.1013234332203865,,,0.27429449558258057,0.47049973805745443,0.06173053917633497,outputs/frame_checks/test_new_architecture_state/q024/q024_t0009.01_det01_context.png,outputs/frame_checks/test_new_architecture_state/q024/q024_t0009.01_det01_bbox_crop.png,outputs/frame_checks/test_new_architecture_state/q024/q024_t0009.01_det01_sam_mask.png,outputs/frame_checks/test_new_architecture_state/q024/q024_t0009.01_det01_masked_crop.png,outputs/frame_checks/test_new_architecture_state/q024/q024_t0009.01_det01_debug.png
test_new_architecture_state,q023,video_03,9.508,228,1,3,a red bicycle is parked near the stairs,a red bicycle near the stairs,a red bicycle near the stairs,0.5050375461578369,"707.8,222.2,747.3,264.1","708.0,226.0,747.0,263.0",898,0.0003708750009536743,-0.036629509180784225,red,0.1870824053452116,0.5684042692184448,0.3377130402459039,0.029881558649683598,outputs/frame_checks/test_new_architecture_state/q023/q023_t0009.51_det01_context.png,outputs/frame_checks/test_new_architecture_state/q023/q023_t0009.51_det01_bbox_crop.png,outputs/frame_checks/test_new_architecture_state/q023/q023_t0009.51_det01_sam_mask.png,outputs/frame_checks/test_new_architecture_state/q023/q023_t0009.51_det01_masked_crop.png,outputs/frame_checks/test_new_architecture_state/q023/q023_t0009.51_det01_debug.png
test_new_architecture_state,q024,video_03,9.508,228,1,1,no one is on the stairs,person on the stairs,person on the stairs,0.4422423243522644,"364.3,310.1,393.0,379.5","369.0,313.0,390.0,378.0",981,0.12565048038959503,0.07161387801170349,,,0.2958248257637024,0.47892430623372395,0.04620121024766716,outputs/frame_checks/test_new_architecture_state/q024/q024_t0009.51_det01_context.png,outputs/frame_checks/test_new_architecture_state/q024/q024_t0009.51_det01_bbox_crop.png,outputs/frame_checks/test_new_architecture_state/q024/q024_t0009.51_det01_sam_mask.png,outputs/frame_checks/test_new_architecture_state/q024/q024_t0009.51_det01_masked_crop.png,outputs/frame_checks/test_new_architecture_state/q024/q024_t0009.51_det01_debug.png
test_new_architecture_state,q024,video_03,10.509,252,1,1,no one is on the stairs,person on the stairs,person on the stairs,0.4564861059188843,"319.3,319.5,352.9,387.6","325.0,321.0,348.0,386.0",1063,0.12473621964454651,0.0818670466542244,,,0.2625616788864136,0.49106229146321617,0.01641059443944246,outputs/frame_checks/test_new_architecture_state/q024/q024_t0010.51_det01_context.png,outputs/frame_checks/test_new_architecture_state/q024/q024_t0010.51_det01_bbox_crop.png,outputs/frame_checks/test_new_architecture_state/q024/q024_t0010.51_det01_sam_mask.png,outputs/frame_checks/test_new_architecture_state/q024/q024_t0010.51_det01_masked_crop.png,outputs/frame_checks/test_new_architecture_state/q024/q024_t0010.51_det01_debug.png
test_new_architecture_state,q024,video_03,11.009,264,1,1,no one is on the stairs,person on the stairs,person on the stairs,0.414023756980896,"316.9,326.3,346.4,390.1","321.0,329.0,344.0,393.0",998,0.13218946754932404,0.10617876797914505,,,0.25909736156463625,0.4974848853217231,0.014582522600246206,outputs/frame_checks/test_new_architecture_state/q024/q024_t0011.01_det01_context.png,outputs/frame_checks/test_new_architecture_state/q024/q024_t0011.01_det01_bbox_crop.png,outputs/frame_checks/test_new_architecture_state/q024/q024_t0011.01_det01_sam_mask.png,outputs/frame_checks/test_new_architecture_state/q024/q024_t0011.01_det01_masked_crop.png,outputs/frame_checks/test_new_architecture_state/q024/q024_t0011.01_det01_debug.png
test_new_architecture_state,q023,video_03,11.510,276,1,4,a red bicycle is parked near the stairs,a red bicycle near the stairs,a red bicycle near the stairs,0.32138633728027344,"466.9,245.9,528.0,275.2","466.0,251.0,528.0,275.0",1016,0.052773065865039825,0.02768365480005741,red,0.5196850393700787,0.38862013816833496,0.36184843911064996,0.3433374538838116,outputs/frame_checks/test_new_architecture_state/q023/q023_t0011.51_det01_context.png,outputs/frame_checks/test_new_architecture_state/q023/q023_t0011.51_det01_bbox_crop.png,outputs/frame_checks/test_new_architecture_state/q023/q023_t0011.51_det01_sam_mask.png,outputs/frame_checks/test_new_architecture_state/q023/q023_t0011.51_det01_masked_crop.png,outputs/frame_checks/test_new_architecture_state/q023/q023_t0011.51_det01_debug.png
test_new_architecture_state,q023,video_03,14.512,348,1,7,a red bicycle is parked near the stairs,a red bicycle near the stairs,a red bicycle near the stairs,0.6157083511352539,"871.4,234.3,902.3,277.3","872.0,233.0,903.0,276.0",1032,-0.02692129835486412,-0.04483270272612572,red,0.5106589147286822,0.6928423643112183,0.35529358122083876,0.4933317220275755,outputs/frame_checks/test_new_architecture_state/q023/q023_t0014.51_det01_context.png,outputs/frame_checks/test_new_architecture_state/q023/q023_t0014.51_det01_bbox_crop.png,outputs/frame_checks/test_new_architecture_state/q023/q023_t0014.51_det01_sam_mask.png,outputs/frame_checks/test_new_architecture_state/q023/q023_t0014.51_det01_masked_crop.png,outputs/frame_checks/test_new_architecture_state/q023/q023_t0014.51_det01_debug.png
test_new_architecture_state,q024,video_03,16.514,396,1,1,no one is on the stairs,person on the stairs,person on the stairs,0.3708048462867737,"294.9,377.4,329.0,433.1","299.0,381.0,323.0,435.0",996,0.12143351137638092,0.058976106345653534,,,0.24373873472213745,0.5628367106119792,0.0680307102136182,outputs/frame_checks/test_new_architecture_state/q024/q024_t0016.51_det01_context.png,outputs/frame_checks/test_new_architecture_state/q024/q024_t0016.51_det01_bbox_crop.png,outputs/frame_checks/test_new_architecture_state/q024/q024_t0016.51_det01_sam_mask.png,outputs/frame_checks/test_new_architecture_state/q024/q024_t0016.51_det01_masked_crop.png,outputs/frame_checks/test_new_architecture_state/q024/q024_t0016.51_det01_debug.png
test_new_architecture_state,q024,video_03,51.501,1235,1,14,no one is on the stairs,person on the stairs,person on the stairs,0.3173888027667999,"240.7,367.5,267.6,399.6","237.0,371.0,264.0,400.0",402,0.13647961616516113,0.06939367949962616,,,0.19856191873550416,0.5327085706922743,,outputs/frame_checks/test_new_architecture_state/q024/q024_t0051.50_det01_context.png,outputs/frame_checks/test_new_architecture_state/q024/q024_t0051.50_det01_bbox_crop.png,outputs/frame_checks/test_new_architecture_state/q024/q024_t0051.50_det01_sam_mask.png,outputs/frame_checks/test_new_architecture_state/q024/q024_t0051.50_det01_masked_crop.png,outputs/frame_checks/test_new_architecture_state/q024/q024_t0051.50_det01_debug.png
test_new_architecture_state,q024,video_03,68.015,1631,1,20,no one is on the stairs,person on the stairs,person on the stairs,0.46282055974006653,"361.1,398.8,399.9,488.0","367.0,404.0,398.0,489.0",1600,0.09246465563774109,0.07196933031082153,,,0.29727777242660525,0.6158829794989692,0.03229344156292882,outputs/frame_checks/test_new_architecture_state/q024/q024_t0068.02_det01_context.png,outputs/frame_checks/test_new_architecture_state/q024/q024_t0068.02_det01_bbox_crop.png,outputs/frame_checks/test_new_architecture_state/q024/q024_t0068.02_det01_sam_mask.png,outputs/frame_checks/test_new_architecture_state/q024/q024_t0068.02_det01_masked_crop.png,outputs/frame_checks/test_new_architecture_state/q024/q024_t0068.02_det01_debug.png
test_new_architecture_state,q024,video_03,73.520,1763,1,20,no one is on the stairs,person on the stairs,person on the stairs,0.42445802688598633,"344.9,337.1,376.3,417.1","347.0,341.0,374.0,418.0",1300,0.16087843477725983,0.0923033058643341,,,0.28169524669647217,0.5237270143296984,0.013837077580665866,outputs/frame_checks/test_new_architecture_state/q024/q024_t0073.52_det01_context.png,outputs/frame_checks/test_new_architecture_state/q024/q024_t0073.52_det01_bbox_crop.png,outputs/frame_checks/test_new_architecture_state/q024/q024_t0073.52_det01_sam_mask.png,outputs/frame_checks/test_new_architecture_state/q024/q024_t0073.52_det01_masked_crop.png,outputs/frame_checks/test_new_architecture_state/q024/q024_t0073.52_det01_debug.png
test_new_architecture_state,q024,video_03,75.480,1810,1,20,no one is on the stairs,person on the stairs,person on the stairs,0.41785475611686707,"360.4,325.0,391.5,402.7","364.0,329.0,386.0,402.0",973,0.14076657593250275,0.09645439684391022,,,0.29369922876358034,0.50531554751926,0.00961027219076405,outputs/frame_checks/test_new_architecture_state/q024/q024_t0075.48_det01_context.png,outputs/frame_checks/test_new_architecture_state/q024/q024_t0075.48_det01_bbox_crop.png,outputs/frame_checks/test_new_architecture_state/q024/q024_t0075.48_det01_sam_mask.png,outputs/frame_checks/test_new_architecture_state/q024/q024_t0075.48_det01_masked_crop.png,outputs/frame_checks/test_new_architecture_state/q024/q024_t0075.48_det01_debug.png
test_new_architecture_state,q023,video_03,78.482,1882,1,17,a red bicycle is parked near the stairs,a red bicycle near the stairs,a red bicycle near the stairs,0.27299508452415466,"364.2,602.5,427.1,673.8","372.0,602.0,419.0,672.0",1356,-0.003061823546886444,-0.031753357499837875,red,0.5353982300884956,0.3091114521026611,0.8863487667507596,,outputs/frame_checks/test_new_architecture_state/q023/q023_t0078.48_det01_context.png,outputs/frame_checks/test_new_architecture_state/q023/q023_t0078.48_det01_bbox_crop.png,outputs/frame_checks/test_new_architecture_state/q023/q023_t0078.48_det01_sam_mask.png,outputs/frame_checks/test_new_architecture_state/q023/q023_t0078.48_det01_masked_crop.png,outputs/frame_checks/test_new_architecture_state/q023/q023_t0078.48_det01_debug.png
test_new_architecture_state,q024,video_03,78.482,1882,1,21,no one is on the stairs,person on the stairs,person on the stairs,0.4723048210144043,"313.2,544.7,398.4,691.7","318.0,550.0,393.0,691.0",5102,0.05754224210977554,0.04183249548077583,,,0.27797895669937134,0.8586378309461805,,outputs/frame_checks/test_new_architecture_state/q024/q024_t0078.48_det01_context.png,outputs/frame_checks/test_new_architecture_state/q024/q024_t0078.48_det01_bbox_crop.png,outputs/frame_checks/test_new_architecture_state/q024/q024_t0078.48_det01_sam_mask.png,outputs/frame_checks/test_new_architecture_state/q024/q024_t0078.48_det01_masked_crop.png,outputs/frame_checks/test_new_architecture_state/q024/q024_t0078.48_det01_debug.png
test_new_architecture_state,q024,video_03,105.004,2518,1,36,no one is on the stairs,person on the stairs,person on the stairs,0.30961450934410095,"298.7,256.9,346.2,332.4","310.0,266.0,339.0,326.0",1317,0.11406660079956055,0.03676513209939003,,,0.2518940806388855,0.40918172200520836,0.02114003575205553,outputs/frame_checks/test_new_architecture_state/q024/q024_t0105.00_det01_context.png,outputs/frame_checks/test_new_architecture_state/q024/q024_t0105.00_det01_bbox_crop.png,outputs/frame_checks/test_new_architecture_state/q024/q024_t0105.00_det01_sam_mask.png,outputs/frame_checks/test_new_architecture_state/q024/q024_t0105.00_det01_masked_crop.png,outputs/frame_checks/test_new_architecture_state/q024/q024_t0105.00_det01_debug.png
test_new_architecture_state,q024,video_03,105.505,2530,1,36,no one is on the stairs,person on the stairs,person on the stairs,0.36965951323509216,"299.1,269.3,332.2,329.5","302.0,273.0,329.0,329.0",1160,0.11053180694580078,0.016774293035268784,,,0.24660156965255736,0.415817748175727,0.01696201482325524,outputs/frame_checks/test_new_architecture_state/q024/q024_t0105.50_det01_context.png,outputs/frame_checks/test_new_architecture_state/q024/q024_t0105.50_det01_bbox_crop.png,outputs/frame_checks/test_new_architecture_state/q024/q024_t0105.50_det01_sam_mask.png,outputs/frame_checks/test_new_architecture_state/q024/q024_t0105.50_det01_masked_crop.png,outputs/frame_checks/test_new_architecture_state/q024/q024_t0105.50_det01_debug.png
test_new_architecture_state,q024,video_03,107.506,2578,1,36,no one is on the stairs,person on the stairs,person on the stairs,0.4009242057800293,"253.8,293.2,287.8,353.8","257.0,297.0,284.0,353.0",1102,0.1275322437286377,0.11611315608024597,,,0.21156280040740966,0.44931208292643227,0.02658220878868098,outputs/frame_checks/test_new_architecture_state/q024/q024_t0107.51_det01_context.png,outputs/frame_checks/test_new_architecture_state/q024/q024_t0107.51_det01_bbox_crop.png,outputs/frame_checks/test_new_architecture_state/q024/q024_t0107.51_det01_sam_mask.png,outputs/frame_checks/test_new_architecture_state/q024/q024_t0107.51_det01_masked_crop.png,outputs/frame_checks/test_new_architecture_state/q024/q024_t0107.51_det01_debug.png
test_new_architecture_state,q023,video_03,133.486,3201,1,30,a red bicycle is parked near the stairs,a red bicycle near the stairs,a red bicycle near the stairs,0.33418911695480347,"0.5,334.1,33.6,386.4","0.0,337.0,30.0,383.0",1148,0.05352535471320152,0.049099113792181015,red,0.6106271777003485,0.013314587995409966,0.5003401650322808,,outputs/frame_checks/test_new_architecture_state/q023/q023_t0133.49_det01_context.png,outputs/frame_checks/test_new_architecture_state/q023/q023_t0133.49_det01_bbox_crop.png,outputs/frame_checks/test_new_architecture_state/q023/q023_t0133.49_det01_sam_mask.png,outputs/frame_checks/test_new_architecture_state/q023/q023_t0133.49_det01_masked_crop.png,outputs/frame_checks/test_new_architecture_state/q023/q023_t0133.49_det01_debug.png
